movieId,avg_rating,rating_count,(no genres listed),Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,year
26340,3.6666666666666665,3,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1976
26344,3.0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1975
26347,4.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1975
26350,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1975
26357,4.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1975
26359,4.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1976
26365,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1976
26366,5.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1976
26375,3.6666666666666665,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1976
26386,3.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1977
26391,2.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1977
26394,4.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1977
26399,3.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978
26401,5.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1979
26409,2.75,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1979
26413,3.25,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978
26422,3.1666666666666665,3,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1979
26429,4.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1979
26444,4.0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1981
26453,4.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1982
26464,3.0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1983
26467,3.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1983
26471,4.375,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1983
26472,3.5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1984
26492,3.0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1983
26498,3.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1984
26504,3.25,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1984
26510,2.25,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1984
26523,3.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1984
26524,4.5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1984
26527,4.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1984
26528,4.5,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1985
26539,3.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1985
26542,3.0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1985
26547,4.25,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1985
26554,4.25,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1985
26555,2.75,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985
26562,3.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1985
26564,3.5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1986
26567,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986
26578,4.166666666666667,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1986
26585,3.8333333333333335,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1986
26587,5.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1989
26590,2.0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1987
26593,2.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1988
26599,4.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1987
26603,4.5,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1987
26606,4.25,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1987
26612,4.0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1987
26614,3.388888888888889,9,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1988
26622,3.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1988
26629,2.0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1988
26630,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1988
26631,3.75,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1988
26645,4.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988
26649,3.75,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1989
26662,4.0588235294117645,17,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1989
26676,2.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990
26680,3.8,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1990
26681,4.0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1990
26686,1.5,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1990
26693,4.0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1990
26694,3.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1990
26695,3.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1990
26696,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990
26700,2.25,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1990
26701,3.0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1989
26704,4.0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1990
26712,4.0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1991
26713,4.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1990
26717,0.5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1990
26726,2.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
26729,3.8,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1991
26732,4.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
26736,4.5,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1991
26741,1.5,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1991
26743,2.5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1991
26745,2.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1991
26750,3.25,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1990
26761,3.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1992
26764,1.25,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1990
26765,2.75,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1993
26776,3.892857142857143,14,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1992
26777,4.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1992
26778,3.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992
26782,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1992
26791,1.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1992
26792,1.5,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992
26796,3.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1992
26797,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1992
26810,4.833333333333333,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1993
26812,2.75,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1993
26819,2.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1992
26828,1.5,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
26838,3.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1993
26840,5.0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1993
26849,5.0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1994
26854,2.5,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1995
26861,3.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1993
26865,3.375,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1994
26870,2.6666666666666665,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
26871,2.25,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1994
26875,4.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1994
26887,3.0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1995
26900,3.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1995
26901,2.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1995
26903,3.8,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1995
26913,1.5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
26928,5.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1996
26940,2.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
26947,2.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1996
26958,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1996
26965,3.5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1997
26974,3.1666666666666665,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1997
26985,4.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1997
26999,3.0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1998
27002,3.5,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1998
27003,3.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1999
27006,3.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1999
27008,1.0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1999
27020,3.4,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1998
27022,4.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1998
27032,3.5,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1998
27036,3.0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1998
27074,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1998
27075,3.0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1998
27105,2.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1999
27124,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1999
27134,4.0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2001
27140,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1999
27155,2.0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1998
27156,4.3,5,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1997
27176,4.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1983
27178,4.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2000
27186,4.0,2,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1998
27193,3.875,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
27246,4.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2000
27251,2.75,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2000
27255,3.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1999
27266,4.071428571428571,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,2004
27306,1.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001
27311,3.5,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2000
27317,3.75,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1999
27320,5.0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2000
27328,4.5,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2000
27329,4.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2000
27368,4.0,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2002
27369,4.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
27370,4.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
27373,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001
27397,4.25,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,2000
27408,3.3333333333333335,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2002
27416,3.75,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2000
27420,2.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2002
27426,2.5,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2001
27434,1.5,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2002
27441,3.25,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2000
27450,2.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2004
27473,2.5,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,2002
27478,3.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002
27480,4.5,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2000
27482,3.75,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2002
27491,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2001
27513,3.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001
27523,5.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2001
27537,3.5,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,2003
27539,2.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2002
27549,1.5,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,2002
27555,3.75,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002
27563,4.333333333333333,3,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2001
27584,3.5,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2003
27592,3.8,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2002
27595,0.5,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2001
27604,3.125,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2001
27611,3.8157894736842106,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2003
27618,2.75,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2005
27619,4.5,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
27627,4.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2002
27644,3.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2003
27660,3.7,20,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2003
27664,3.25,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2003
27667,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2000
27674,3.75,4,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,2003
27683,2.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,2004
27685,1.75,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
27689,2.5,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2004
27692,3.5,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2003
27695,3.0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2003
27704,5.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2003
27705,1.5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2003
27706,3.16,25,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2004
27708,4.0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2003
27716,4.5,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2003
27721,3.6666666666666665,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,2004
27722,4.166666666666667,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2003
27728,2.1666666666666665,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2004
27731,3.75,8,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2002
27741,3.8333333333333335,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2002
27744,4.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2003
27746,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2004
27751,5.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,2004
27762,2.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
27768,3.75,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2004
27769,3.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2004
27772,2.5833333333333335,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2002
27773,4.089743589743589,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2003
27776,4.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2004
27778,3.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2004
27784,1.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2003
27788,3.0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2005
27790,3.5,4,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2004
27793,1.5,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2004
27801,4.0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2003
27802,3.0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2003
27803,4.0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2004
27808,3.3636363636363638,11,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2004
27815,3.909090909090909,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2004
27816,2.5,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2003
27820,4.0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2003
27821,3.25,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2005
27822,2.7,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2003
27826,4.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2004
27829,3.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2004
27830,2.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2004
27831,3.8157894736842106,19,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2004
27834,4.333333333333333,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2003
27837,2.875,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
27838,3.75,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2004
27839,2.3,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,2005
27846,3.9,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2003
27850,3.75,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2003
27865,2.75,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2003
27866,3.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2004
27869,4.5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2004
27873,3.1666666666666665,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2004
27878,3.875,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2004
27879,4.125,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2004
27882,4.0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2004
27899,2.75,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2004
27904,3.6136363636363638,22,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2006
27905,3.5,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2004
27912,3.3,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2004
30707,3.8461538461538463,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2004
30745,4.75,2,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,2003
30749,3.7916666666666665,48,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2004
30793,3.0,61,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2005
30803,4.5,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2004
30810,3.4864864864864864,37,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2004
30812,3.5285714285714285,35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2004
30816,3.1666666666666665,12,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2004
30818,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2004
30820,3.8333333333333335,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2004
30822,3.4545454545454546,11,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2004
30825,3.106060606060606,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
30846,3.5,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2004
30848,3.1666666666666665,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2004
30850,3.75,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2004
30883,1.5,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2004
30890,3.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2004
30894,2.5,8,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,2005
30898,3.1666666666666665,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2005
30994,4.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1980
31000,2.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986
